extraction_datetime,offer_id,city,city_code,type
2021-10-12 11:10:55,45627685,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45366691,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45578967,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45475784,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45466649,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45558112,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45548327,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45540797,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45540481,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45523460,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45487720,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45473110,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45463844,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45456558,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45495485,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45344216,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45602413,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45050285,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45205480,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45496307,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44806046,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44806043,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44806042,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44426716,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45575645,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45575627,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45575644,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45629997,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45607707,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45432167,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45601376,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44749801,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45628607,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45633116,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45031690,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45100717,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44844015,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44838109,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45601330,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45616821,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45607748,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45599327,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44843995,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45435069,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45604204,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45544477,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44843993,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45275129,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45505902,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45595495,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45626391,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,42525576,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45531206,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45519382,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45531207,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45593405,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45593431,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45560044,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44844011,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45373012,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45593468,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,43921313,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45578238,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,41683118,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45531205,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534794,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44487053,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45544839,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44914761,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45577414,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45581842,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45495046,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45599299,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45107639,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534821,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44089287,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45593444,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45617021,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45234368,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45566502,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44989361,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45595966,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44592256,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534780,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45627824,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44493567,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45507729,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45601382,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45609298,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45633027,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45083901,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45038847,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45463953,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45528052,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44023112,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44581078,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45463964,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45624627,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45572240,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45518895,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45627820,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44831518,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45518977,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45447448,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45353024,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44687328,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45520618,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45031735,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44844014,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,43724154,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45013603,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45606155,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45363947,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45619878,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534804,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45474713,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45607621,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45451347,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45547755,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45552094,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45568058,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45627830,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44951761,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45333070,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45174766,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45518867,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45570810,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45355218,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45623256,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45621457,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45617647,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45574437,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534848,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,43852370,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45387323,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45548306,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45572641,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45618029,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45621308,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45595921,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45413609,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45375892,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45474714,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45419414,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45436282,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45579670,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45479935,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45577808,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45259906,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45491942,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45616765,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,43489964,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45382436,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45461520,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44325470,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534824,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,43958116,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45293302,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45274185,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45031789,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45565994,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45107631,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,40018989,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45559370,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45574464,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45600492,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,43235864,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44843996,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45518921,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534798,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,43465967,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45454013,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45541001,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44302397,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,44151970,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45411037,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45549429,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45620175,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45620176,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534786,Dusseldorf,100207,wohnung
2021-10-12 11:10:55,45534791,Dusseldorf,100207,wohnung
