extraction_datetime,offer_id,city,city_code,type
2021-11-17 18:00:25,45930526,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45577808,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45927230,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45900058,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45924143,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45913811,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45935041,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45817934,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45259906,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45879809,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45850460,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45879523,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43489964,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45461520,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44325470,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45534824,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45735236,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45872914,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45936823,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45031789,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45382436,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,40018989,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45620176,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45858566,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44843994,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45881834,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45231655,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45879821,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45931726,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43235864,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44843996,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763859,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45916423,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45780985,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45882284,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45411037,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45898500,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45918841,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45935573,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45579670,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45842232,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45856850,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45870964,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45698878,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43586554,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45851810,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45879364,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45765222,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45913953,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45928536,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45693012,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45826566,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45910231,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45284010,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45875022,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763794,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45920031,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44525952,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45335889,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45936762,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45080970,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45918112,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45862949,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45581334,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45745975,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45935319,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45312736,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45858550,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45780453,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45770700,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44914572,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45131581,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44572102,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45918053,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45511879,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45865675,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45602354,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44750179,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44242677,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45266709,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45488432,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45869547,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45935427,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45630774,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45808882,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45876233,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45634596,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45863091,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45916816,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45817166,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45634618,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45640495,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44970050,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44458752,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45863589,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45599424,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45693205,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45906629,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,40018992,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43015376,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45745970,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45906642,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45337977,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45634650,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45821387,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763816,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45369063,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45889048,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45905646,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43907540,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45844733,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45708432,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45906641,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45814159,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45479982,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45871764,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45839185,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45936292,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45386956,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45810396,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45386990,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45387899,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45386972,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45387919,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45918962,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45193455,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763801,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45782236,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45534907,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763860,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45518799,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45923270,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763797,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45556287,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45639633,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45811177,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45583513,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45906791,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45937351,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45274159,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43992119,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45833734,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45913244,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45662693,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43336600,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,40815952,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45914027,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45891419,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45013404,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45929532,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45877062,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45856625,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45721983,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45742160,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45911932,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45927464,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45888571,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45890715,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45833679,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45691013,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45906650,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45456314,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45208063,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45496258,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45609571,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45457277,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45541456,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45214233,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763080,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44699894,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45903833,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,43618669,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45769462,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45690608,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45854305,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45741506,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45741509,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45541455,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45454218,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45759445,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45891878,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45555643,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45811756,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45831575,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763790,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,44507680,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45253213,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45928407,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763921,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45763843,Dusseldorf,100207,wohnung
2021-11-17 18:00:25,45890736,Dusseldorf,100207,haus
2021-11-17 18:00:25,44773908,Dusseldorf,100207,haus
2021-11-17 18:00:25,44414172,Dusseldorf,100207,haus
2021-11-17 18:00:25,45133868,Dusseldorf,100207,haus
2021-11-17 18:00:25,45902935,Dusseldorf,100207,haus
2021-11-17 18:00:25,45682660,Dusseldorf,100207,haus
2021-11-17 18:00:25,45690973,Dusseldorf,100207,haus
2021-11-17 18:00:25,45475781,Dusseldorf,100207,haus
2021-11-17 18:00:25,45825294,Dusseldorf,100207,haus
2021-11-17 18:00:25,45863335,Dusseldorf,100207,haus
2021-11-17 18:00:25,45853824,Dusseldorf,100207,haus
2021-11-17 18:00:25,45894401,Dusseldorf,100207,haus
2021-11-17 18:00:25,45765278,Dusseldorf,100207,haus
2021-11-17 18:00:25,45880798,Dusseldorf,100207,haus
2021-11-17 18:00:25,45527194,Dusseldorf,100207,haus
2021-11-17 18:00:25,45878138,Dusseldorf,100207,haus
2021-11-17 18:00:25,45809762,Dusseldorf,100207,haus
2021-11-17 18:00:25,45929595,Dusseldorf,100207,haus
2021-11-17 18:00:25,45851392,Dusseldorf,100207,haus
2021-11-17 18:00:25,45722876,Dusseldorf,100207,haus
2021-11-17 18:00:25,45817496,Dusseldorf,100207,haus
2021-11-17 18:00:25,45923913,Dusseldorf,100207,haus
2021-11-17 18:00:25,45907846,Dusseldorf,100207,haus
2021-11-17 18:00:25,45617822,Dusseldorf,100207,haus
2021-11-17 18:00:25,45789701,Dusseldorf,100207,haus
2021-11-17 18:00:25,45015194,Dusseldorf,100207,haus
2021-11-17 18:00:25,45882269,Dusseldorf,100207,haus
2021-11-17 18:00:25,44093604,Dusseldorf,100207,haus
2021-11-17 18:00:25,45701419,Dusseldorf,100207,haus
2021-11-17 18:00:25,45878654,Dusseldorf,100207,haus
2021-11-17 18:00:25,45810747,Dusseldorf,100207,haus
2021-11-17 18:00:25,45825381,Dusseldorf,100207,haus
2021-11-17 18:00:25,45932791,Dusseldorf,100207,haus
2021-11-17 18:00:25,45769932,Dusseldorf,100207,haus
2021-11-17 18:00:25,45781127,Dusseldorf,100207,haus
2021-11-17 18:00:25,45871138,Dusseldorf,100207,haus
2021-11-17 18:00:25,45729048,Dusseldorf,100207,haus
2021-11-17 18:00:25,45782389,Dusseldorf,100207,haus
2021-11-17 18:00:25,45782346,Dusseldorf,100207,haus
2021-11-17 18:00:25,45731837,Dusseldorf,100207,haus
2021-11-17 18:00:25,45782358,Dusseldorf,100207,haus
2021-11-17 18:00:25,45277282,Dusseldorf,100207,haus
2021-11-17 18:00:25,45717960,Dusseldorf,100207,haus
2021-11-17 18:00:25,45877196,Dusseldorf,100207,haus
2021-11-17 18:00:25,45880145,Dusseldorf,100207,haus
2021-11-17 18:00:25,45878121,Dusseldorf,100207,haus
2021-11-17 18:00:25,45914801,Dusseldorf,100207,haus
2021-11-17 18:00:25,45926984,Dusseldorf,100207,haus
2021-11-17 18:00:25,45892964,Berlin,87372,wohnung
2021-11-17 18:00:25,45544536,Berlin,87372,wohnung
2021-11-17 18:00:25,45892926,Berlin,87372,wohnung
2021-11-17 18:00:25,45544535,Berlin,87372,wohnung
2021-11-17 18:00:25,45932737,Berlin,87372,wohnung
2021-11-17 18:00:25,45802069,Berlin,87372,wohnung
2021-11-17 18:00:25,45931727,Berlin,87372,wohnung
2021-11-17 18:00:25,45907932,Berlin,87372,wohnung
2021-11-17 18:00:25,45906594,Berlin,87372,wohnung
2021-11-17 18:00:25,45879183,Berlin,87372,wohnung
2021-11-17 18:00:25,45930032,Berlin,87372,wohnung
2021-11-17 18:00:25,45886405,Berlin,87372,wohnung
2021-11-17 18:00:25,45886472,Berlin,87372,wohnung
2021-11-17 18:00:25,45886471,Berlin,87372,wohnung
2021-11-17 18:00:25,44777249,Berlin,87372,wohnung
2021-11-17 18:00:25,45206451,Berlin,87372,wohnung
2021-11-17 18:00:25,45888692,Berlin,87372,wohnung
2021-11-17 18:00:25,45930780,Berlin,87372,wohnung
2021-11-17 18:00:25,45817345,Berlin,87372,wohnung
2021-11-17 18:00:25,45830519,Berlin,87372,wohnung
2021-11-17 18:00:25,45702600,Berlin,87372,wohnung
2021-11-17 18:00:25,45847168,Berlin,87372,wohnung
2021-11-17 18:00:25,45858098,Berlin,87372,wohnung
2021-11-17 18:00:25,45925927,Berlin,87372,wohnung
2021-11-17 18:00:25,45937326,Berlin,87372,wohnung
2021-11-17 18:00:25,45918826,Berlin,87372,wohnung
2021-11-17 18:00:25,45926892,Berlin,87372,wohnung
2021-11-17 18:00:25,45858104,Berlin,87372,wohnung
2021-11-17 18:00:25,45926890,Berlin,87372,wohnung
2021-11-17 18:00:25,45896033,Berlin,87372,wohnung
2021-11-17 18:00:25,43799728,Berlin,87372,wohnung
2021-11-17 18:00:25,45938087,Berlin,87372,wohnung
2021-11-17 18:00:25,45937857,Berlin,87372,wohnung
2021-11-17 18:00:25,45937694,Berlin,87372,wohnung
2021-11-17 18:00:25,45904164,Berlin,87372,wohnung
2021-11-17 18:00:25,45937310,Berlin,87372,wohnung
2021-11-17 18:00:25,45936501,Berlin,87372,wohnung
2021-11-17 18:00:25,45937836,Berlin,87372,wohnung
2021-11-17 18:00:25,45930765,Berlin,87372,wohnung
2021-11-17 18:00:25,45916625,Berlin,87372,wohnung
2021-11-17 18:00:25,45935989,Berlin,87372,wohnung
