offer_id,extraction_date,lat,lng,area_m2,furnished,zip_code,main_category,rooms,build_year,state,city,sub_category,balcony,heat_type,offer_title,kitchen,rent_price,garden
45678593,2021-11-10 05:15:08,50.10168,8.65827,65.0,1,60327.0,Wohnung,3.0,1903.0,Hessen,Frankfurt am Main,Etagenwohnung,0,Zentralheizung,* frisch renovierte 3 Zimmerwohnung * Innenstadtlage *,0,790.0,0
45809669,2021-11-10 05:15:08,51.11089,13.89673,61.0,1,1454.0,Wohnung,3.0,,Sachsen,Radeberg,Wohnung,0,,ALLES NEU ... gemütliches Familien-Nest in grüner Lage,0,410.0,0
45842440,2021-11-10 05:15:08,50.09971107193244,8.599638492616252,89.7,1,60326.0,Wohnung,3.0,2016.0,Hessen,Frankfurt am Main,Etagenwohnung,1,,3-Zi.-Wohnung im modernisierten Gallusviertel,0,1350.0,0
44924940,2021-11-10 05:15:08,51.04431325059276,13.69901810864305,55.0,1,1159.0,Wohnung,2.0,,Sachsen,Dresden,Etagenwohnung,0,Zentralheizung,Frisch sanierte 2 Raum Wohnung in ruhiger Lage - Vermietung ab sofort!,0,440.0,0
45842445,2021-11-10 05:15:08,53.58765,10.13212,59.55,1,22045.0,Wohnung,3.0,1958.0,Hamburg,Hamburg,Dachgeschosswohnung,0,Zentralheizung,2 1/2 - Zimmer - DG - Mietwohnung,1,685.0,0
44630030,2021-11-10 05:15:08,50.11131,8.70392,50.0,1,60314.0,Wohnung,2.0,1955.0,Hessen,Frankfurt am Main,Wohnung,0,Zentralheizung,wunderschön möbilierte Wohnung gegenüber ECB,1,1299.0,0
45842453,2021-11-10 05:15:08,51.050310675644674,13.725819221039693,97.96,1,1067.0,Wohnung,3.0,2019.0,Sachsen,Dresden,Etagenwohnung,0,,Großzügige 3 Zimmer-Wohnung mit Loggia,1,1325.0,0
45809686,2021-11-10 05:15:08,48.7565,9.23204,101.92,1,70329.0,Wohnung,3.0,2020.0,Baden-Württemberg,Stuttgart,Wohnung,0,,Idyllisch gelegene schicke 3-Zimmer-Erdgeschosswohnung mit exklusiver Gartennutzung in Stuttgart-Rohracker,1,1480.0,1
45842457,2021-11-10 05:15:08,51.01997,13.70602,64.13,1,1189.0,Wohnung,3.0,1906.0,Sachsen,Dresden,Etagenwohnung,0,,Hochwertig sanierte Wohnung in Dresden-Plauen im Erstbezug!,0,705.0,0
45514780,2021-11-10 05:15:08,51.49915,7.45147,85.7,1,44139.0,Wohnung,3.0,2021.0,Nordrhein-Westfalen,Dortmund,Etagenwohnung,1,,Erstaunlich gut wohnen! VIVAWEST lässt Ihnen die Wahl.,0,935.0,0
45842461,2021-11-10 05:15:08,50.107926727759555,8.66795652238294,42.32,1,60329.0,Wohnung,2.0,2017.0,Hessen,Frankfurt am Main,Etagenwohnung,1,,Exklusive 2-Zimmer Wohnung im Bahnhofsviertel,0,840.0,0
45776933,2021-11-10 05:15:08,53.55017,9.97656,88.96,1,20459.0,Wohnung,2.0,2010.0,Hamburg,Hamburg,Erdgeschosswohnung,0,,Lage,1,1195.0,0
45678631,2021-11-10 05:15:08,51.27018,6.77432,62.0,1,40468.0,Wohnung,2.0,1929.0,Nordrhein-Westfalen,Düsseldorf,Dachgeschosswohnung,0,Etagenheizung,Komplett sanierte 2 Zimmer Wohnung mit großer Küche,0,620.0,0
45678639,2021-11-10 05:15:08,47.686302904255726,11.795012443264094,,1,83700.0,Haus,6.0,2012.0,Bayern,Rottach-Egern,Doppelhaushälfte,0,,Charmante Doppelhaushälfte in zauberhafter Lage im Gemeindegebiet Rottach-Egern,0,3150.0,0
45809716,2021-11-10 05:15:08,50.10724,8.63348,71.81,1,60326.0,Wohnung,2.0,2021.0,Hessen,Frankfurt am Main,Etagenwohnung,0,,Wohnen in SOLID Home. Leben mittendrin. Neues Zuhause mit Services.,1,1390.0,0
45842493,2021-11-10 05:15:08,50.10724,8.63348,71.81,1,60326.0,Wohnung,2.0,2021.0,Hessen,Frankfurt am Main,Etagenwohnung,0,,Wohnen in SOLID Home. Leben mittendrin. Neues Zuhause mit Services.,1,1390.0,0
41517118,2021-11-10 05:15:08,48.19265857056991,11.463330191482495,72.0,1,81247.0,Wohnung,2.0,1995.0,Bayern,München,Apartment,1,,2- 3 Zimmer-Apartment mit Balkon im 1. OG,1,1360.0,1
45809739,2021-11-10 05:15:08,53.59586,10.08139,65.0,1,22047.0,Wohnung,2.0,2012.0,Hamburg,Hamburg,Etagenwohnung,1,Zentralheizung,TOP MODERNE 2 Zimmer Wohnung in Wandsbek-Gartenstadt!,1,883.0,0
45842514,2021-11-10 05:15:08,51.050310675644674,13.725819221039693,125.14,1,1067.0,Wohnung,4.0,2019.0,Sachsen,Dresden,Etagenwohnung,1,,4 Zimmer mit großem Balkon und zwei Bädern,1,1605.0,0
45809762,2021-11-10 05:15:08,51.16828,6.61738,150.17,1,41352.0,Haus,3.0,,Nordrhein-Westfalen,Korschenbroich,Reihenmittelhaus,0,Zentralheizung,Komfortable Maisonettewohnung mit Terrasse und Gartenblick!,0,1790.0,0
45842531,2021-11-10 05:15:08,48.806896665415906,9.222623681061705,140.0,1,70374.0,Wohnung,4.0,2004.0,Baden-Württemberg,Stuttgart,Wohnung,0,Zentralheizung,Großzügig moderne 4,1,1500.0,0
45613155,2021-11-10 05:15:08,51.48756,7.50842,72.0,1,44263.0,Wohnung,3.0,1914.0,Nordrhein-Westfalen,Dortmund,Etagenwohnung,0,Etagenheizung,Wohnung direkt am Phönixsee zu vermieten!!!,0,497.0,0
45842540,2021-11-10 05:15:08,50.95106,6.90129,80.27,1,50825.0,Wohnung,3.0,2021.0,Nordrhein-Westfalen,Köln,Etagenwohnung,1,,Stilvolle 3-Zimmer-Wohnung inkl. EBK und Sonnenbalkon,1,1445.0,0
45842546,2021-11-10 05:15:08,50.95106,6.90129,80.27,1,50825.0,Wohnung,3.0,2021.0,Nordrhein-Westfalen,Köln,Etagenwohnung,1,,Stilvolle 3-Zimmer-Wohnung inkl. EBK und Sonnenbalkon,1,1445.0,0
45842569,2021-11-10 05:15:08,51.01997,13.70602,61.26,1,1189.0,Wohnung,3.0,1906.0,Sachsen,Dresden,Erdgeschosswohnung,0,,Aufgepasst - Erstbezug nach stilvoller Sanierung in Dresden-Plauen!,0,674.0,0
45842574,2021-11-10 05:15:08,50.12037652396373,8.63432211363645,78.81,1,60486.0,Wohnung,3.0,1998.0,Hessen,Frankfurt am Main,Etagenwohnung,1,,Frankfurt City West,0,1190.0,0
45809807,2021-11-10 05:15:08,48.11146,11.7421,41.65,1,85540.0,Wohnung,1.0,2021.0,Bayern,Haar,Erdgeschosswohnung,0,,Wohnung 58 - 1-Zimmer-Wohnung mit Terrasse im Neubau,1,854.0,0
44826781,2021-11-10 05:15:08,48.80775,9.23825,90.85,1,70374.0,Wohnung,3.0,2017.0,Baden-Württemberg,Stuttgart,Erdgeschosswohnung,0,,Großzügige 3-Zimmer-Wohnung mit 2 Terrassen,0,1265.0,0
45809826,2021-11-10 05:15:08,51.054351144188196,6.2254542800559864,,1,41836.0,Haus,6.0,1992.0,Nordrhein-Westfalen,Hückelhoven,Bungalow,0,Zentralheizung,Modernisierter 6-Zimmer-Bungalow mit 2xEBK - Sauna - Pool - Wintergarten in Hückelhoven,1,2000.0,1
45809830,2021-11-10 05:15:08,52.36628,9.74354,55.84,1,30169.0,Wohnung,2.0,1920.0,Niedersachsen,Hannover,Etagenwohnung,0,Zentralheizung,2 Zimmer Maschstr. 19,0,609.0,0
45809842,2021-11-10 05:15:08,52.37486297261219,9.73810646639116,100.0,1,30159.0,Wohnung,3.0,1900.0,Niedersachsen,Hannover,Dachgeschosswohnung,0,Etagenheizung,Nähe Uni,1,800.0,0
45547704,2021-11-10 05:15:08,52.330669710704505,9.83235164178254,166.78,1,30539.0,Haus,6.0,2021.0,Niedersachsen,Hannover,Reihenmittelhaus,0,Zentralheizung,NEUBAU ERSTBEZUG,1,2100.0,1
45842617,2021-11-10 05:15:08,48.17131,11.41253,21.0,1,81249.0,Wohnung,1.0,1960.0,Bayern,München,Apartment,0,Zentralheizung,Modernes Apartment - All-Inklusive-Paket - einziehen und wohlfühlen,1,770.0,0
45842618,2021-11-10 05:15:08,50.107926727759555,8.66795652238294,91.5,1,60329.0,Wohnung,2.0,2013.0,Hessen,Frankfurt am Main,Etagenwohnung,1,Zentralheizung,Moderne 2-Zi.-Wohn. im historischen Bahnhofsviertel,0,1240.0,0
45842619,2021-11-10 05:15:08,50.12037652396373,8.63432211363645,52.06,1,60486.0,Wohnung,2.0,2016.0,Hessen,Frankfurt am Main,Etagenwohnung,1,,Schöne möblierte 2-Zi. Wohnung im Rebstock,0,1000.0,0
45809853,2021-11-10 05:15:08,48.11477117873783,11.547386369173307,68.0,1,81373.0,Wohnung,2.0,,Bayern,München,Wohnung,0,,68 qm 2-Zimmer-Wohnung in Sendling Spitzwegstraße,1,1300.0,0
45809854,2021-11-10 05:15:08,48.12649876100971,11.631620019401964,48.0,1,81825.0,Wohnung,2.0,,Bayern,München,Wohnung,0,Zentralheizung,München-Ost,1,895.0,1
45842624,2021-11-10 05:15:08,51.050310675644674,13.725819221039693,96.6,1,1067.0,Wohnung,3.0,2019.0,Sachsen,Dresden,Etagenwohnung,1,,Alles neu! Sehr großer Balkon,1,1260.0,0
45809857,2021-11-10 05:15:08,48.1113,11.742,92.18,1,85540.0,Wohnung,3.0,2021.0,Bayern,Haar,Erdgeschosswohnung,0,,Wohnung 57 - Ansprechende 3-Zimmer-Wohnung im Erdgeschoss,1,1567.0,0
45809872,2021-11-10 05:15:08,50.15458,8.65535,117.0,1,60431.0,Wohnung,4.0,1993.0,Hessen,Frankfurt am Main,Dachgeschosswohnung,1,Zentralheizung,3 Zimmer plus separates Homeoffice,1,1350.0,0
45842641,2021-11-10 05:15:08,51.050310675644674,13.725819221039693,104.7,1,1067.0,Wohnung,3.0,2019.0,Sachsen,Dresden,Etagenwohnung,1,,Moderne 3 Zimmer mit großem Balkon zum ruhigen Innenhof,1,1410.0,0
38666448,2021-11-10 05:15:08,53.782063973114326,9.415976245528523,,1,25348.0,Haus,5.0,1996.0,Schleswig-Holstein,Glückstadt,Doppelhaushälfte,0,Zentralheizung,SIG Immobilien - REETGEDECKTES WARFTHAUS MIT ELBBLICK IN ERSTER REIHE !,1,1825.0,1
45842644,2021-11-10 05:15:08,53.877,10.1999,111.11,1,23826.0,Haus,4.0,2005.0,Schleswig-Holstein,Fredesdorf,Doppelhaushälfte,0,Zentralheizung,Platz für die ganze Familie - Doppelhaushälfte in ruhiger Lage,0,1200.0,0
45842651,2021-11-10 05:15:08,50.12037652396373,8.63432211363645,74.0,1,60486.0,Wohnung,2.0,2014.0,Hessen,Frankfurt am Main,Etagenwohnung,1,,Europaviertel,0,1080.0,0
45809890,2021-11-10 05:15:08,52.3614,9.67218,74.43,1,30455.0,Wohnung,3.0,1952.0,Niedersachsen,Hannover,Dachgeschosswohnung,1,,WGH-Herrenhausen eG,0,502.0,0
45842664,2021-11-10 05:15:08,50.09971107193244,8.599638492616252,58.3,1,60326.0,Wohnung,2.0,2021.0,Hessen,Frankfurt am Main,Etagenwohnung,1,,2-Zimmer-Wohnung nahe Skyline-Plaza,0,1195.0,0
44368116,2021-11-10 05:15:08,50.93293,7.00045,25.0,1,51105.0,Wohnung,1.0,2017.0,Nordrhein-Westfalen,Köln,Dachgeschosswohnung,1,Zentralheizung,Moderne Einzel- und WG-Apartments möbliert mit WLAN,1,385.0,0
45809909,2021-11-10 05:15:08,51.0467,13.7518,31.8,1,1069.0,Wohnung,1.0,2019.0,Sachsen,Dresden,Etagenwohnung,0,Zentralheizung,++ URBAN BASE + Möblierte Apartments im Herzen von Dresden ++,1,361.0,0
45842679,2021-11-10 05:15:08,51.050310675644674,13.725819221039693,122.11,1,1067.0,Wohnung,4.0,2019.0,Sachsen,Dresden,Etagenwohnung,1,,4 Zimmer-Wohnung mit großem Balkon,1,1630.0,0
45809911,2021-11-10 05:15:08,48.11126,11.74175,50.18,1,85540.0,Wohnung,2.0,2021.0,Bayern,Haar,Etagenwohnung,0,,Wohnung 65 - Hochwertige 2-Zimmer-Neubauwohnung,1,1079.0,0
45154552,2021-11-10 05:15:08,53.64128641536496,10.118847630327204,48.0,1,22147.0,Wohnung,2.0,2020.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,2  Zimmer NEUBAU ERSTBEZUG,1,699.0,0
45842682,2021-11-10 05:15:08,51.4438,6.98065,69.01,1,45147.0,Wohnung,3.0,1969.0,Nordrhein-Westfalen,Essen,Dachgeschosswohnung,1,Zentralheizung,Charmante 3-Zi.-Dachgeschoss-Wohnung mit Balkon in Essen,1,517.0,0
43090174,2021-11-10 05:15:08,51.050310675644674,13.725819221039693,161.41,1,1067.0,Wohnung,4.0,2019.0,Sachsen,Dresden,Penthouse,0,,Penthouse mit großer Dachterrasse und herrlichem Blick auf den Zwinger,1,2730.0,0
45842688,2021-11-10 05:15:08,53.58704,9.98315,120.0,1,20249.0,Wohnung,3.0,1905.0,Hamburg,Hamburg,Dachgeschosswohnung,0,Zentralheizung,Liebhaberstück! Top 3 Zi. DG Jugendstil-Altbauwhg im Herzen von Epp./Haynstraße. ab 1.12. mögl.,1,1620.0,0
45842690,2021-11-10 05:15:08,50.13161991983979,8.712556615217709,110.0,1,60389.0,Wohnung,4.0,1987.0,Hessen,Frankfurt am Main,Etagenwohnung,0,Zentralheizung,Große,1,1500.0,0
45842691,2021-11-10 05:15:08,50.09999,8.63757,99.21,1,60326.0,Wohnung,3.0,2014.0,Hessen,Frankfurt am Main,Etagenwohnung,1,,Hochwertige 3-Zimmerwohnung mit Einbauküche!,1,1390.0,0
45842692,2021-11-10 05:15:08,48.74917,9.15199,50.0,1,70597.0,Wohnung,2.0,,Baden-Württemberg,Stuttgart,Wohnung,0,Zentralheizung,Renovierte 2-Zimmer Wohnung in Stuttgart-Sonnenberg,1,950.0,1
45809923,2021-11-10 05:15:08,53.64732500503,9.792304592476784,,1,25421.0,Haus,6.0,2017.0,Schleswig-Holstein,Pinneberg,Doppelhaushälfte,0,Zentralheizung,Elegante großzügige Doppelhaushälfte mit 6 Zimmern in Pinneberg zu vermieten,1,1760.0,1
45809927,2021-11-10 05:15:08,51.24177,6.75165,49.0,1,40547.0,Wohnung,1.0,1990.0,Nordrhein-Westfalen,Düsseldorf,Wohnung,1,,Mietwohnung in Düsseldorf Oberkassel,1,650.0,0
45842701,2021-11-10 05:15:08,51.08046,13.72414,49.9,1,1127.0,Wohnung,3.0,,Sachsen,Dresden,Erdgeschosswohnung,1,Zentralheizung,Ab sofort,1,425.0,0
44630290,2021-11-10 05:15:08,51.24176900647324,6.751648388505941,156.0,1,40547.0,Wohnung,6.0,1964.0,Nordrhein-Westfalen,Düsseldorf,Maisonette,1,Zentralheizung,Moderne 5-Zimmer-Maisonettewohnung mit drei Balkonen und zwei Bädern,0,2110.0,0
45678869,2021-11-10 05:15:08,51.47181,6.91866,55.0,1,45359.0,Wohnung,2.0,1964.0,Nordrhein-Westfalen,Essen,Wohnung,0,Etagenheizung,Erstbezug nach Komplettmodernisierung! 2 Raum Whg,0,471.0,0
44761367,2021-11-10 05:15:08,51.05981,13.67857,25.0,1,1157.0,Wohnung,1.0,1993.0,Sachsen,Dresden,Apartment,1,Etagenheizung,Preiswertes City-Apartment mit Balkon und Einbauküche,1,220.0,0
45842712,2021-11-10 05:15:08,53.58991,9.91938,83.9,1,22525.0,Wohnung,3.0,2014.0,Hamburg,Hamburg,Etagenwohnung,1,,Home s-elect L | möbilierte 84m² Wohnung mit 3 Zimmern in Hamburg,1,1465.0,0
45580573,2021-11-10 05:15:08,53.58991,9.91938,83.9,1,22525.0,Wohnung,3.0,2014.0,Hamburg,Hamburg,Etagenwohnung,1,,Home s-elect L | möbilierte 84m² Wohnung mit 3 Zimmern in Hamburg,1,1465.0,0
45842727,2021-11-10 05:15:08,52.37055,9.71834,111.6,1,30449.0,Wohnung,5.0,,Niedersachsen,Hannover,Etagenwohnung,1,Etagenheizung,großzügige 5-Zimmer-Wohnung,0,948.0,0
45515048,2021-11-10 05:15:08,51.0508,13.80792,66.0,1,1309.0,Wohnung,2.0,1997.0,Sachsen,Dresden,Wohnung,0,Zentralheizung,Schicke 2 Zimmer Wohnung am Schillerplatz!,0,509.0,0
45809970,2021-11-10 05:15:08,51.14149062237029,6.86755539942983,79.0,1,40593.0,Wohnung,3.0,,Nordrhein-Westfalen,Düsseldorf,Wohnung,1,Zentralheizung,3-Zimmer-Wohnung zu vermieten,0,790.0,0
45744440,2021-11-10 05:15:08,48.19494150598379,11.569138437441921,27.0,1,80807.0,Wohnung,1.0,,Bayern,München,Wohnung,1,,Möbliert,0,992.0,0
45842748,2021-11-10 05:15:08,50.07862904543384,8.58304972605247,90.0,1,60529.0,Wohnung,3.0,1998.0,Hessen,Frankfurt am Main,Maisonette,1,Zentralheizung,Schöne,1,1100.0,1
45744452,2021-11-10 05:15:08,52.50375742551077,13.42821778066444,60.66,1,10785.0,Wohnung,2.0,1999.0,Berlin,Berlin,Loft-Studio-Atelier,0,,Reserviert ! Elegante Citywohnung  *4-Sterne-Ausstattung*,1,1500.0,0
45777223,2021-11-10 05:15:08,50.05373826271344,8.302861906322928,,1,65205.0,Haus,5.0,1981.0,Hessen,Wiesbaden,Reihenendhaus,0,Zentralheizung,Großzügiges Reihenendhaus mit schönem Garten in gesuchter Lage,1,1950.0,1
44564811,2021-11-10 05:15:08,52.381943025142,9.751487681424482,48.0,1,30161.0,Wohnung,1.0,,Niedersachsen,Hannover,Wohnung,0,,Möbliert - List,0,710.0,0
45154640,2021-11-10 05:15:08,52.51001,13.37329,139.0,1,10785.0,Wohnung,3.0,2000.0,Berlin,Berlin,Apartment,0,Zentralheizung,Atemberaubende Maisonette-Wohnung direkt am Potsdamer Platz!,1,2900.0,0
45810008,2021-11-10 05:15:08,51.17131,6.83701,58.37,1,40589.0,Wohnung,2.0,1929.0,Nordrhein-Westfalen,Düsseldorf,Apartment,0,Zentralheizung,Schöne 2-Zi.-Wohnung mit Loggia und Blick ins Grüne,0,514.0,0
45744472,2021-11-10 05:15:08,48.15651433560396,11.52152868051955,70.0,1,80636.0,Wohnung,2.0,,Bayern,München,Wohnung,1,,Möbliert,0,1680.0,0
45678938,2021-11-10 05:15:08,52.52897,13.44623,135.46,1,10407.0,Wohnung,4.0,2021.0,Berlin,Berlin,Dachgeschosswohnung,1,,WUNDERSCHÖNE - 4 ZIMMER - STAFFELGESCHOSSWOHNUNG - 2 TERRASSEN - EINBAUKÜCHE - TG STELLPLATZ,1,3252.0,0
45318499,2021-11-10 05:15:08,51.02648486011206,13.708848198970212,,1,1187.0,Haus,6.0,2013.0,Sachsen,Dresden,Einfamilienhaus,0,Zentralheizung,traumhafte u. einmalige Lage in DD-Plauen - Wohnen in 2.Reihe,1,2100.0,0
45646179,2021-11-10 05:15:08,50.10439,8.74595,15.0,1,63067.0,Haus,1.0,,Hessen,Offenbach am Main,Einfamilienhaus,0,,Möbl. Zimmer in eleganter Stadtvilla im Westend von Offenbach,1,550.0,0
45810026,2021-11-10 05:15:08,53.64128641536496,10.118847630327204,48.0,1,22147.0,Wohnung,2.0,2020.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,2  Zimmer  Neuwertig,1,699.0,0
45810028,2021-11-10 05:15:08,53.64128641536496,10.118847630327204,65.0,1,22147.0,Wohnung,3.0,1961.0,Hamburg,Hamburg,Etagenwohnung,0,Zentralheizung,2,1,586.0,0
44564855,2021-11-10 05:15:08,52.39495728239987,9.805093605939971,52.0,1,30625.0,Wohnung,2.0,,Niedersachsen,Hannover,Wohnung,0,,MÖBLIERT - Kleefeld,0,700.0,0
45744514,2021-11-10 05:15:08,48.16625715981172,11.567990827359756,89.0,1,80801.0,Wohnung,3.0,,Bayern,München,Wohnung,1,,Möbliert,0,2360.0,0
45318531,2021-11-10 05:15:08,50.999,13.83812,65.02,1,1259.0,Wohnung,2.0,1899.0,Sachsen,Dresden,Etagenwohnung,0,Zentralheizung,Großzschachwitz - 2-Zi.-Wohnung mit Südausrichtung,0,425.0,1
45842834,2021-11-10 05:15:08,50.999,13.83812,65.02,1,1259.0,Wohnung,2.0,1899.0,Sachsen,Dresden,Etagenwohnung,0,Zentralheizung,Großzschachwitz - 2-Zi.-Wohnung mit Südausrichtung,0,425.0,1
44564883,2021-11-10 05:15:08,52.39835125794119,9.863110219463572,90.0,1,30629.0,Wohnung,3.0,,Niedersachsen,Hannover,Wohnung,0,,Möbliert - Buchholz,0,1250.0,0
45842836,2021-11-10 05:15:08,52.39835125794119,9.863110219463572,90.0,1,30629.0,Wohnung,3.0,,Niedersachsen,Hannover,Wohnung,0,,Möbliert - Buchholz,0,1250.0,0
44302753,2021-11-10 05:15:08,52.3098154203555,13.119097103132502,,1,14558.0,Haus,6.0,,Brandenburg,Nuthetal,Doppelhaushälfte,0,Zentralheizung,Wunderschöne Doppelhaushälfte vor den Toren der Hauptstadtmetropole,0,2500.0,0
45842855,2021-11-10 05:15:08,53.57136,10.01586,58.0,1,22085.0,Wohnung,2.0,1968.0,Hamburg,Hamburg,Etagenwohnung,1,Zentralheizung,Komplett möblierte und Top gepflegte 2 Zimmer Wohnung mit Balkon in HH-Uhlenhorst,1,1120.0,0
44663216,2021-11-10 05:15:08,50.9792,13.87223,46.0,1,1809.0,Wohnung,2.0,2001.0,Sachsen,Heidenau,Etagenwohnung,1,,Gemütliche und altersgerechte 2-Zimmer-Wohnung mit Dusche!,0,425.0,1
45842867,2021-11-10 05:15:08,51.10419,13.91838,68.23,1,1454.0,Wohnung,3.0,1997.0,Sachsen,Radeberg,Etagenwohnung,0,Zentralheizung,Top Wohnlage mit Balkon,0,646.0,0
45449652,2021-11-10 05:15:08,51.43985,6.98709,78.0,1,45147.0,Wohnung,3.0,,Nordrhein-Westfalen,Essen,Etagenwohnung,0,Zentralheizung,Smarter Wohnen! Gemütliche 3-Zimmerwohnung in der Nähe des Klinkums,0,610.0,0
45580729,2021-11-10 05:15:08,52.2871,13.46103,,1,15834.0,Haus,4.0,2021.0,Brandenburg,Rangsdorf,Reihenmittelhaus,0,Zentralheizung,Top ausgestattetes Reihenmittelhaus mit 4 Zimmer,1,1550.0,1
45744574,2021-11-10 05:15:08,48.16625715981172,11.567990827359756,142.0,1,80798.0,Wohnung,4.0,,Bayern,München,Wohnung,1,,Möbliert,0,2800.0,0
45744579,2021-11-10 05:15:08,48.19324349540314,11.61046510769125,95.0,1,80805.0,Wohnung,3.0,,Bayern,München,Wohnung,1,,Möbliert,0,2000.0,0
45679046,2021-11-10 05:15:08,48.10088,11.2886,164.0,1,82205.0,Haus,5.0,1963.0,Bayern,Gilching,Reihenendhaus,0,Zentralheizung,Eckhaus mit viel Platz befristet zu vermieten,1,1200.0,0
45842889,2021-11-10 05:15:08,52.53304654592362,13.36700400396913,130.0,1,13409.0,Wohnung,4.0,2021.0,Berlin,Berlin,Penthouse,1,,Erstbezug ! Neue ausgebaute 3-4-Zi.-Dachgeschosswohnung mit Wohnküche,0,1899.0,0
45744587,2021-11-10 05:15:08,48.14850035276017,11.5652157836879,33.0,1,80335.0,Wohnung,1.0,,Bayern,München,Wohnung,0,,Möbliert,0,1000.0,0
45482448,2021-11-10 05:15:08,53.7069,10.1147,102.0,1,22397.0,Wohnung,3.0,2012.0,Hamburg,Hamburg,Maisonette,1,Zentralheizung,3 Zi.-Maisonette-Whg. inkl. EBK,0,1300.0,0
12255704,2021-11-10 05:15:08,51.00775,13.84793,69.2,1,1259.0,Wohnung,3.0,1999.0,Sachsen,Dresden,Wohnung,1,Zentralheizung,Tolle Wohnung in guter Lage,0,519.0,0
45842905,2021-11-10 05:15:08,51.05307,13.69654,43.1,1,1159.0,Wohnung,2.0,2007.0,Sachsen,Dresden,Etagenwohnung,0,Zentralheizung,Helle 2-Zimmer Dachgeschosswohnung mit Holzdielen+Badewanne,0,353.0,1
45842906,2021-11-10 05:15:08,52.51774,13.38892,336.0,1,10117.0,Wohnung,5.0,2010.0,Berlin,Berlin,Apartment,0,Zentralheizung,High-End Living,1,5890.0,0
45547992,2021-11-10 05:15:08,48.15848617709763,11.643463522819493,315.0,1,81679.0,Wohnung,4.0,1910.0,Bayern,München,Dachgeschosswohnung,0,Zentralheizung,Traumhafte Dachterrassen-Maisonette-Wohnung in Jugendstilgebäude - Bestlage Altbogenhausen,1,6200.0,0
45285852,2021-11-10 05:15:08,50.08205,8.64998,31.0,1,60528.0,Wohnung,2.0,1973.0,Hessen,Frankfurt am Main,Wohnung,0,,Vollmöbliertes 2-Zimmer Apartment in Frankfurt Niederrad,0,690.0,0
45580763,2021-11-10 05:15:08,53.617569097789485,10.016198703366596,47.0,1,22307.0,Wohnung,2.0,1936.0,Hamburg,Hamburg,Erdgeschosswohnung,0,Zentralheizung,Barmbek,1,696.0,0
44663266,2021-11-10 05:15:08,50.98331,13.86307,65.0,1,1809.0,Wohnung,3.0,1986.0,Sachsen,Heidenau,Etagenwohnung,1,,SONNENBALKON mit Blick nach Dresden!,0,310.0,1
45548016,2021-11-10 05:15:08,51.44396,6.96599,75.0,1,45145.0,Wohnung,1.0,1983.0,Nordrhein-Westfalen,Essen,Dachgeschosswohnung,0,Zentralheizung,Außergewöhnliche Studio-Wohnung in Frohnhausen,0,410.0,0
45154804,2021-11-10 05:15:08,52.51001,13.37329,91.0,1,10785.0,Wohnung,3.0,2000.0,Berlin,Berlin,Apartment,0,Zentralheizung,Exklusives City-Apartment mit Weitblick über Berlin!,1,1900.0,0
45679115,2021-11-10 05:15:08,52.51001,13.37329,91.0,1,10785.0,Wohnung,3.0,2000.0,Berlin,Berlin,Apartment,0,Zentralheizung,Exklusives City-Apartment mit Weitblick über Berlin!,1,1900.0,0
45580824,2021-11-10 05:15:08,53.5679,9.98049,39.0,1,20146.0,Wohnung,1.0,1985.0,Hamburg,Hamburg,Apartment,1,Zentralheizung,Grindel,1,560.0,0
45580825,2021-11-10 05:15:08,53.61863,9.94871,69.92,1,22459.0,Wohnung,2.0,1987.0,Hamburg,Hamburg,Etagenwohnung,1,Zentralheizung,Freundliche 2-Zimmer-Wohnung in Niendorf ab sofort zu vermieten,1,780.0,0
44597796,2021-11-10 05:15:08,51.074138696955245,13.740054768070925,113.33,1,1097.0,Wohnung,3.0,1899.0,Sachsen,Dresden,Etagenwohnung,0,,TERRASSE * EBK * Wanne + Dusche * 3 RWE,1,1643.0,0
45548079,2021-11-10 05:15:08,50.96851,13.86915,50.0,1,1809.0,Wohnung,3.0,1920.0,Sachsen,Heidenau,Etagenwohnung,0,,3-Zimmer mit tollem Blick im Dachgeschoss,0,300.0,1
45548081,2021-11-10 05:15:08,50.98257,13.86366,32.0,1,1809.0,Wohnung,1.0,1987.0,Sachsen,Heidenau,Etagenwohnung,1,,Altersgerecht - barrierearm - zentrumsnah!,0,240.0,1
45548082,2021-11-10 05:15:08,50.97935,13.85609,62.0,1,1809.0,Wohnung,2.0,1900.0,Sachsen,Heidenau,Erdgeschosswohnung,0,,Tolle geräumige 2-Zimmer-Wohnung im Erdgeschoss,0,375.0,0
45548083,2021-11-10 05:15:08,50.9693,13.86886,44.0,1,1809.0,Wohnung,2.0,1925.0,Sachsen,Heidenau,Erdgeschosswohnung,0,,ERDGESCHOSS ... Klasse Grundriss ... Bad mit Fenster,0,265.0,0
45253173,2021-11-10 05:15:08,53.64128641536496,10.118847630327204,54.0,1,22045.0,Wohnung,2.0,1956.0,Hamburg,Hamburg,Wohnung,0,Etagenheizung,2 Zimmer in Tonndorf,1,540.0,0
